(52.40284653476267, 34.0)
(52.79099824831196, 70.0)
(54.45364811408237, 48.0)
(52.13974369800117, 48.0)
(55.477048121713615, 69.0)
(51.4124594306034, 46.0)
(54.790779885902246, 75.0)
(55.17192886235142, 67.0)
(58.24513005828806, 59.0)
(56.53846298788835, 61.0)
(55.71013922804605, 79.0)
(54.145527681677265, 49.0)
(53.39023246587904, 50.0)
(54.97185065949096, 51.0)
(54.215555052678425, 48.0)
(56.309373445613126, 73.0)
(53.00708270740125, 46.0)
(53.2031593462045, 51.0)
(58.73532165529619, 93.0)
(56.80256621566416, 59.0)
(51.793608407052574, 58.0)
(51.571521601877464, 46.0)
(57.04466084112531, 58.0)
(57.72792790389378, 42.0)
(54.986856524705495, 50.0)
(53.16914605171823, 76.0)
(53.42224497833671, 50.0)
(57.85797873575307, 68.0)
(54.17353863007773, 24.0)
(54.31759493613726, 66.0)
(56.2123355172258, 58.0)
(52.48287781590685, 46.0)
(52.87803226655626, 43.0)
(56.4734375719587, 46.0)
(60.808131836930535, 70.0)
(55.43903326317013, 34.0)
(53.66433960379786, 57.0)
(53.810396691886, 54.0)
(55.60409778053001, 40.0)
(57.57886964276273, 68.0)
(56.58648175657486, 65.0)
(54.55768877956981, 98.0)
(57.8699834279247, 26.0)
(56.05627451899464, 36.0)
(54.14352689964866, 54.0)
(55.15392182409398, 61.0)
(53.72836462871321, 26.0)
(53.935445568673785, 51.0)
(58.96541158858571, 45.0)
(54.520674312040626, 63.0)
(54.366614095838074, 62.0)
(54.622714195499455, 37.0)
(51.78960684299537, 45.0)
(56.55647002614579, 51.0)
(53.19515621809009, 68.0)
(55.2519601434956, 84.0)
(54.38862269815272, 51.0)
(52.509888373293016, 59.0)
(56.60849035888951, 85.0)
(59.06144912595873, 71.0)
(56.65350795453311, 65.0)
(56.414414502114866, 71.0)
(54.088505393862036, 53.0)
(52.82201036975533, 63.0)
(51.524503224205255, 100.0)
(54.36361292279516, 74.0)
(54.88581703226096, 37.0)
(56.553468853102885, 58.0)
(52.359829721147676, 60.0)
(54.08350343879052, 52.0)
(62.90995335797965, 72.0)
(57.35778322860193, 34.0)
(55.69413297181721, 57.0)
(53.771381442328206, 44.0)
(61.11425148730704, 62.0)
(53.95545338895983, 42.0)
(54.71875173287248, 76.0)
