(62.31019891509717, 60.0)
(75.2904995614333, 56.0)
(65.24029053100557, 54.0)
(77.85071861795103, 59.0)
(66.54901951731287, 15.0)
(63.92522461639696, 55.0)
(72.40243051005487, 63.0)
(70.83035840734155, 73.0)
(69.85906002941293, 80.0)
(63.06201295307994, 52.0)
(72.49816286548796, 73.0)
(69.69076111800842, 76.0)
(67.93759546085833, 74.0)
(68.62418583337941, 68.0)
(63.54569915986474, 55.0)
(68.09788808191703, 69.0)
(78.01691459142388, 100.0)
(63.37079138665232, 59.0)
(62.28679256547135, 46.0)
(84.84751611936133, 48.0)
(65.50225182295699, 65.0)
(69.14809577102243, 54.0)
(72.06782534255595, 88.0)
(66.52894980149192, 58.0)
(66.633887440166, 71.0)
(61.45186082182942, 69.0)
(69.10366928514505, 71.0)
(64.06222752073768, 48.0)
(64.95366098534205, 65.0)
(65.16696918902916, 85.0)
(67.33068036574755, 71.0)
(76.4532896048069, 79.0)
(83.4296194777638, 91.0)
(70.81904014504346, 72.0)
(64.39796551328722, 72.0)
(71.61162188963303, 73.0)
(59.67363278156745, 84.0)
(69.02461588303692, 52.0)
(63.31873959871131, 49.0)
(67.51066041427343, 69.0)
(64.05681902774529, 58.0)
(70.56515361761427, 55.0)
(72.4275327443734, 82.0)
(67.23855979217674, 63.0)
(62.60654770229071, 48.0)
(63.98236611939868, 56.0)
(60.61746239070298, 35.0)
(61.81238716363517, 58.0)
(67.36009195910518, 72.0)
(60.689466650800064, 51.0)
(65.79415372643167, 53.0)
(66.35660168717499, 58.0)
(81.55032173425343, 72.0)
(76.60880033868065, 96.0)
(78.52204822432886, 46.0)
(61.413810679823825, 85.0)
(81.75262525037618, 84.0)
(71.19148329050887, 49.0)
(57.289286861356885, 18.0)
(63.7048530289027, 58.0)
(68.29796811112485, 82.0)
(62.43028257267611, 33.0)
(79.55682152517093, 97.0)
(81.6129124496226, 89.0)
(70.63465004619383, 93.0)
(63.75006458849522, 78.0)
(68.76115386815323, 83.0)
(74.04740807467545, 71.0)
(67.85896544837664, 55.0)
(70.48766893783355, 60.0)
(64.5014796906692, 81.0)
(57.79668874313819, 63.0)
(59.87782682783195, 49.0)
(70.77679221251202, 64.0)
(66.33314165796254, 83.0)
(61.586343410072786, 52.0)
(71.19348087311849, 91.0)
(82.08295568031741, 74.0)
(64.78087668278476, 79.0)
(61.72254582542396, 67.0)
