(64.1775762795028, 60.0)
(69.24512863659464, 56.0)
(68.64389361117696, 54.0)
(73.11021094285113, 59.0)
(69.50280079034508, 15.0)
(71.65006873826535, 55.0)
(69.84636366201232, 63.0)
(67.95676786784249, 73.0)
(70.01814509784595, 80.0)
(69.84636366201232, 52.0)
(70.01814509784595, 73.0)
(71.22061514868129, 76.0)
(68.30033073950972, 74.0)
(66.5825163811735, 68.0)
(70.18992653367957, 55.0)
(67.09786068867437, 69.0)
(72.50897591743345, 100.0)
(69.33101935451145, 59.0)
(69.84636366201232, 46.0)
(70.01814509784595, 48.0)
(68.81567504701059, 65.0)
(68.9015657649274, 54.0)
(67.87087714992568, 88.0)
(68.72978432909377, 58.0)
(68.81567504701059, 71.0)
(70.79116155909723, 69.0)
(68.55800289326015, 71.0)
(60.48427540907994, 48.0)
(70.27581725159638, 65.0)
(64.60702986908686, 85.0)
(71.39239658451491, 71.0)
(70.79116155909723, 79.0)
(70.87705227701404, 91.0)
(68.9015657649274, 72.0)
(63.83401340783556, 72.0)
(69.24512863659464, 73.0)
(68.47211217534334, 84.0)
(68.38622145742653, 52.0)
(70.18992653367957, 49.0)
(70.18992653367957, 69.0)
(67.61320499617524, 58.0)
(71.04883371284767, 55.0)
(64.69292058700367, 82.0)
(65.7236092020054, 63.0)
(69.76047294409551, 48.0)
(72.16541304576621, 56.0)
(69.6745822261787, 35.0)
(67.87087714992568, 58.0)
(67.69909571409205, 72.0)
(67.44142356034162, 51.0)
(64.43524843325324, 53.0)
(68.30033073950972, 58.0)
(69.50280079034508, 72.0)
(70.10403581576276, 96.0)
(70.96294299493086, 46.0)
(67.35553284242481, 85.0)
(71.3065058665981, 84.0)
(67.95676786784249, 49.0)
(68.9015657649274, 18.0)
(68.47211217534334, 58.0)
(68.38622145742653, 82.0)
(62.11619904949935, 33.0)
(73.19610166076794, 97.0)
(69.15923791867783, 89.0)
(67.52731427825843, 93.0)
(72.16541304576621, 78.0)
(70.36170796951319, 83.0)
(65.55182776617178, 71.0)
(67.78498643200886, 55.0)
(69.07334720076102, 60.0)
(67.01196997075756, 81.0)
(60.99961971658081, 63.0)
(64.52113915117005, 49.0)
(67.18375140659118, 64.0)
(69.33101935451145, 83.0)
(69.33101935451145, 52.0)
(70.79116155909723, 91.0)
(71.82185017409897, 74.0)
(64.43524843325324, 79.0)
(68.0426585857593, 67.0)
(66.06717207367265, 62.0)
(77.23296540285804, 67.0)
(68.12854930367611, 55.0)
(71.73595945618216, 75.0)
(67.44142356034162, 118.0)
(69.6745822261787, 74.0)
(66.5825163811735, 64.0)
(71.56417802034854, 24.0)
(70.01814509784595, 66.0)
(73.88322740410243, 47.0)
(68.12854930367611, 67.0)
(66.66840709909032, 58.0)
(69.93225437992913, 74.0)
(68.72978432909377, 47.0)
(71.73595945618216, 52.0)
(72.59486663535026, 73.0)
(71.73595945618216, 58.0)
(70.18992653367957, 63.0)
(65.20826489450454, 21.0)
(71.47828730243172, 87.0)
(70.70527084118042, 79.0)
(70.27581725159638, 74.0)
(66.15306279158946, 77.0)
(68.81567504701059, 67.0)
(69.33101935451145, 75.0)
(70.96294299493086, 91.0)
(70.70527084118042, 93.0)
(68.64389361117696, 96.0)
(70.18992653367957, 100.0)
(69.50280079034508, 83.0)
(70.79116155909723, 43.0)
(69.84636366201232, 75.0)
(68.47211217534334, 72.0)
(69.84636366201232, 77.0)
(69.93225437992913, 78.0)
(67.44142356034162, 64.0)
(67.69909571409205, 80.0)
(71.56417802034854, 76.0)
(69.76047294409551, 72.0)
(70.01814509784595, 95.0)
(70.18992653367957, 69.0)
(70.01814509784595, 84.0)
(66.5825163811735, 37.0)
(67.09786068867437, 76.0)
(74.65624386535372, 99.0)
(68.72978432909377, 45.0)
(69.33101935451145, 42.0)
(68.47211217534334, 55.0)
(69.33101935451145, 75.0)
(70.53348940534681, 91.0)
(70.96294299493086, 75.0)
(69.24512863659464, 64.0)
(74.14089955785286, 85.0)
(67.61320499617524, 51.0)
(68.55800289326015, 63.0)
(67.18375140659118, 46.0)
(68.9015657649274, 54.0)
(60.656056844913564, 72.0)
(75.68693248035545, 98.0)
(69.41691007242827, 94.0)
(68.72978432909377, 56.0)
(69.76047294409551, 81.0)
(70.18992653367957, 82.0)
(70.10403581576276, 87.0)
(67.61320499617524, 61.0)
(66.75429781700713, 60.0)
(68.81567504701059, 54.0)
(68.98745648284421, 87.0)
(69.07334720076102, 42.0)
(66.84018853492394, 77.0)
(70.96294299493086, 83.0)
(68.38622145742653, 67.0)
(75.42926032660502, 97.0)
(70.61938012326361, 78.0)
(66.23895350950627, 38.0)
(68.0426585857593, 54.0)
(69.93225437992913, 82.0)
(64.86470202283729, 70.0)
(68.72978432909377, 59.0)
(68.72978432909377, 81.0)
(61.257291870331244, 64.0)
(70.01814509784595, 86.0)
(63.490450536168325, 63.0)
(65.55182776617178, 44.0)
